Term,Session,Class Nbr,Acad Group,Subject,Course Number,Section,Min Units,Max Units,Enrl Stat,Class Stat,Cap Enrl,Req Rm Cap,Tot Enrl,Wait Cap,Wait Tot,Auto Enrol,Start Date,End Date,Start,End,Mtg Start,Mtg End,Mon,Tues,Wed,Thu,Fri,Sat,Sun,Building,Room,Location,Course Title,Instructor Name,Room Char,Mode
2223,1,31371,NSM,NURS,4221,04,3.00,3.00,Open,Active,10,10,0,0,0,N,1/24/2022,5/20/2022,0,1,8:00:00 AM,5:00:00 PM,,T,,,,,,OFFCMP,,BKSFLD,Comm Health RN-BSN--Clinical,,96,P
2223,1,31273,NSM,NURS,4845,01,1.00,1.00,Open,Active,50,50,23,0,0,N,1/24/2022,5/20/2022,1,1,5:00:00 PM,5:50:00 PM,M,,,,,,,RNEC,105,BKSFLD,Service Learning (CPHC),,32,HY
2223,1,31273,NSM,NURS,4845,01,1.00,1.00,Open,Active,50,50,23,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Service Learning (CPHC),,32,HY
2223,1,32120,NSM,NURS,6320,01,3.00,3.00,Open,Active,20,20,10,0,0,N,1/24/2022,5/20/2022,1,2,7:00:00 PM,9:50:00 PM,,,,R,,,,RNEC,105,BKSFLD,APRN/FNP care I--Theory,,32,HY
2223,1,32120,NSM,NURS,6320,01,3.00,3.00,Open,Active,20,20,10,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,APRN/FNP care I--Theory,,32,HY
2223,1,32122,NSM,NURS,6321,02,3.00,3.00,Open,Active,8,8,5,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,12:00:00 PM,,,,,F,,,OFFCMP,,BKSFLD,APRN/FNP Care I--Clinical,,96,P
2223,1,33121,SS&E,PLSI,4850,40,2.00,2.00,Closed,Cancelled,5,5,0,0,0,N,,,,,,,?,?,?,?,?,?,?,,,BKSFLD,Individual Study,,96,IS
2223,1,31977,BPA,PPA,2008,03,3.00,3.00,Closed,Cancelled,45,45,0,0,0,N,,,,,,,?,?,?,?,?,?,?,,,BKSFLD,American Govt & Public Admin,,32,P
2223,1,32480,A&H,RS,3528,62,3.00,3.00,Closed,Cancelled,45,45,0,15,0,Y,,,,,,,?,?,?,?,?,?,?,,,BKSFLD,The Holocaust and Its Impact,,96,OL
2223,1,32568,NSM,SCI,3319,62,3.00,3.00,Open,Active,48,48,26,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,California Geology and Society,,96,OL
2223,1,32584,NSM,SCI,3329,62,3.00,3.00,Closed,Active,80,80,80,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Water and the West,,96,OL
2223,1,32814,A&H,SPAN,1000,60,3.00,3.00,Open,Active,18,18,7,18,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Spanish I,,96,OL
2223,1,32817,A&H,SPAN,1001,60,1.00,1.00,Open,Active,18,18,7,18,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Spanish I Lab,,96,OL
2223,1,32823,A&H,SPAN,1010,60,3.00,3.00,Open,Active,18,18,5,18,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Spanish II,,96,OL
2223,1,32826,A&H,SPAN,1011,60,1.00,1.00,Open,Active,18,18,5,18,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Spanish II Lab,,96,OL
2223,1,31468,SS&E,SW,6470,63,3.00,3.00,Open,Active,25,25,23,0,0,N,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Adv S W Practice II,,96,OL
2223,1,32310,NSM,ECE,3070,01,4.00,4.00,Open,Active,30,30,6,15,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,SCI III,311,BKSFLD,Analog Circuits,"Abdelrehim,Mostafa Said Sayed",,HY
2223,1,32311,NSM,ECE,3070,02,4.00,4.00,Open,Active,30,30,6,15,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,12:30:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,Analog Circuits,"Abdelrehim,Mostafa Said Sayed",,OL
2223,1,32332,NSM,ECE,3220,60,4.00,4.00,Open,Active,30,30,19,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Digital Design with VHDL,"Abdelrehim,Mostafa Said Sayed",,OL
2223,1,32333,NSM,ECE,3220,61,4.00,4.00,Open,Active,30,15,19,15,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,12:30:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Digital Design with VHDL,"Abdelrehim,Mostafa Said Sayed",,OL
2223,1,32355,NSM,ECE,4928,01,2.00,2.00,Open,Active,25,30,10,15,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,4:10:00 PM,,,,,F,,,SCI III,311,BKSFLD,Senior Project II,"Abdelrehim,Mostafa Said Sayed",,HY
2223,1,32618,SS&E,CRJU,1108,60,3.00,3.00,Open,Active,90,90,65,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Intro to Criminal Justice,"Abu-Lughod,Reem A",96,OL
2223,1,32624,SS&E,CRJU,2210,60,3.00,3.00,Open,Active,45,45,37,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,"Issues, Values & Ethics in CJ","Abu-Lughod,Reem A",96,OL
2223,1,32642,SS&E,CRJU,2210,61,3.00,3.00,Open,Active,45,45,8,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,"Issues, Values & Ethics in CJ","Abu-Lughod,Reem A",96,OL
2223,1,32527,NSM,SCI,3310,61,3.00,3.00,Closed,Active,24,24,24,10,4,Y,1/24/2022,5/20/2022,1,1,2:00:00 PM,4:30:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Integrated Science: Earth Scie,"Acevedo,Briana",96,OL
2223,1,32664,NSM,SCI,3310,62,3.00,3.00,Closed,Active,24,24,24,10,1,Y,1/24/2022,5/20/2022,1,1,2:00:00 PM,4:30:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,Integrated Science: Earth Scie,"Acevedo,Briana",96,OL
2223,1,32991,NSM,ECE,1628,64,2.00,2.00,Open,Active,12,12,6,6,0,Y,1/24/2022,5/20/2022,1,1,1:10:00 PM,2:50:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Introduction to Engineering II,"Acharya,Tat",,OL
2223,1,32992,NSM,ECE,1628,80,2.00,2.00,Open,Active,12,12,1,6,0,Y,1/24/2022,5/20/2022,1,1,10:10:00 AM,11:50:00 AM,,,,R,,,,WEB,ON-LINE,BKSFLD,Introduction to Engineering II,"Acharya,Tat",,OL
2223,1,32988,NSM,ENGR,1628,64,2.00,2.00,Open,Active,12,12,4,6,0,Y,1/24/2022,5/20/2022,1,1,1:10:00 PM,2:50:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Introduction to Engineering II,"Acharya,Tat",96,OL
2223,1,32989,NSM,ENGR,1628,80,2.00,2.00,Open,Active,12,12,11,6,0,Y,1/24/2022,5/20/2022,1,1,10:10:00 AM,11:50:00 AM,,,,R,,,,WEB,ON-LINE,BKSFLD,Introduction to Engineering II,"Acharya,Tat",96,OL
2223,1,32956,NSM,ENGR,3110,60,4.00,4.00,Open,Active,24,24,15,12,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Thermodynamics,"Acharya,Tat",96,OL
2223,1,32957,NSM,ENGR,3110,61,4.00,4.00,Open,Active,12,12,4,6,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,6:30:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Thermodynamics,"Acharya,Tat",96,OL
2223,1,32958,NSM,ENGR,3110,62,4.00,4.00,Open,Active,12,12,11,6,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,6:30:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Thermodynamics,"Acharya,Tat",96,OL
2223,1,32959,NSM,ENGR,3120,01,4.00,4.00,Open,Active,24,24,6,12,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Fluid Mechanics,"Acharya,Tat",96,HY
2223,1,32430,SS&E,PLSI,1018,60,3.00,3.00,Closed,Active,35,35,35,0,0,N,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,American Government & Politics,"Adams,Jeremy S",96,OL
2223,1,32307,A&H,ENGL,3620,60,3.00,3.00,Open,Active,45,45,6,45,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Lang Struct Acq K-8 Teachers,"Adjaye,Sophia A",96,OL
2223,1,33062,NSM,BIOL,2600,01,3.00,3.00,Open,Active,35,35,0,5,0,Y,1/24/2022,5/20/2022,0,0,8:30:00 AM,9:45:00 AM,,T,,R,,,,SCI II,180,BKSFLD,Current Health Problems,"Adler,Lee Anne",32,P
2223,1,32028,BPA,MGMT,4000,01,3.00,3.00,Open,Active,45,45,34,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,DDH,103E,BKSFLD,Strategic Management,"Agarwal,Ankita",32,P
2223,1,32029,BPA,MGMT,4000,02,3.00,3.00,Open,Active,45,45,36,0,0,N,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,BDC,155B,BKSFLD,Strategic Management,"Agarwal,Ankita",32,P
2223,1,32030,BPA,MGMT,4000,03,3.00,3.00,Open,Active,45,45,14,0,0,N,1/24/2022,5/20/2022,1,2,7:00:00 PM,8:15:00 PM,M,,W,,,,,BDC,155B,BKSFLD,Strategic Management,"Agarwal,Ankita",32,P
2223,1,31905,A&H,HIST,3008,01,3.00,3.00,Closed,Active,30,30,30,15,1,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,DDH,146H,BKSFLD,Historical Writing,"Allen,Stephen D",32,P
2223,1,31909,A&H,HIST,3320,01,3.00,3.00,Closed,Active,35,35,35,15,15,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,M,,W,,,,,DDH,107G,BKSFLD,Ancient and Colonial Mexico,"Allen,Stephen D",32,P
2223,1,31957,A&H,HIST,5310,01,3.00,3.00,Open,Active,15,15,5,5,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,M,,,,,,,DDH,110K,BKSFLD,Reading Semnr in Latin America,"Allen,Stephen D",32,P
2223,EX1,33013,SS&E,EDCI,6400,126,3.00,3.00,Open,Active,20,30,11,0,0,N,1/24/2022,3/18/2022,,,,,,,,,,,,WEB,ON-LINE,OLP,Curriculum Develop & Transform,"Alteparmakian,Anthony M",96,OL
2223,EUD,33032,SS&E,EDCI,6820,130,3.00,3.00,Open,Active,30,30,1,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,OLP,MA Exam in Curric & Instruc,"Alteparmakian,Anthony M",96,OL
2223,1,31421,SS&E,EDTE,4200,01,3.00,3.00,Open,Active,40,40,5,10,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,EDUC,128,BKSFLD,Technology for Educators,"Alteparmakian,Anthony M",09,P
2223,1,31424,SS&E,EDTE,4200,60,3.00,3.00,Closed,Active,40,40,40,10,9,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Technology for Educators,"Alteparmakian,Anthony M",96,OL
2223,1,33044,GS,GST,1110,60,1.00,1.00,Open,Active,30,30,10,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Research Sources and Skills,"Anderson,Andrea Marie",96,OL
2223,1,31885,A&H,HIST,1218,01,3.00,3.00,Open,Active,45,45,26,25,0,Y,1/24/2022,5/20/2022,0,0,8:00:00 AM,8:50:00 AM,M,,W,,F,,,BDC,165B,BKSFLD,Survey of US History to 1877,"Andreotti,Jenny E",32,P
2223,1,31892,A&H,HIST,1228,02,3.00,3.00,Open,Active,45,45,25,25,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,W,,F,,,BDC,165B,BKSFLD,Surv of US History Since 1865,"Andreotti,Jenny E",32,P
2223,1,31893,A&H,HIST,1228,03,3.00,3.00,Open,Active,45,45,12,25,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,M,,W,,F,,,BDC,165B,BKSFLD,Surv of US History Since 1865,"Andreotti,Jenny E",32,P
2223,1,31896,A&H,HIST,1228,06,3.00,3.00,Open,Active,90,90,38,45,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,HUM,1107,BKSFLD,Surv of US History Since 1865,"Andreotti,Jenny E",32,P
2223,1,31174,SS&E,PSYC,1018,60,3.00,3.00,Closed,Active,100,30,100,100,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Explorations in Psychology,"Anglin,Beenne L",96,OL
2223,1,31175,SS&E,PSYC,1018,61,3.00,3.00,Open,Active,50,30,26,50,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Explorations in Psychology,"Anglin,Beenne L",96,OL
2223,1,31190,SS&E,PSYC,2020,62,3.00,3.00,Closed,Active,30,30,30,50,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Psychology as a Profession,"Anglin,Beenne L",96,OL
2223,1,31191,SS&E,PSYC,2020,63,3.00,3.00,Open,Active,30,30,26,50,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Psychology as a Profession,"Anglin,Beenne L",96,OL
2223,1,33118,GS,CSUB,1019,01,1.00,1.00,Open,Active,35,35,0,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,DDH,103H,BKSFLD,First Year Seminar II,"Anthony,Tamar Sherice",32,P
2223,1,32754,A&H,MODL,2318,60,3.00,3.00,Open,Active,45,45,19,45,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,International Film and Culture,"Argueta,Arno J",96,OL
2223,1,32847,A&H,SPAN,3310,60,3.00,3.00,Closed,Active,20,20,20,20,1,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Latin American Civilization,"Argueta,Arno J",96,OL
2223,1,32850,A&H,SPAN,4770,60,3.00,3.00,Open,Active,20,20,9,20,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Special Topics in Spanish,"Argueta,Arno J",96,OL
2223,1,32853,A&H,SPAN,6310,60,3.00,3.00,Open,Active,15,15,2,15,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Spanish/Latin American Cinema,"Argueta,Arno J",,OL
2223,1,32007,BPA,HCA,4260,01,3.00,3.00,Open,Active,36,36,22,0,0,N,1/24/2022,5/20/2022,1,2,5:45:00 PM,8:15:00 PM,,,W,,,,,HUM,1107,BKSFLD,Mktg in Health & Hum Serv,"Arias,Myrna Eris",32,P
2223,1,31005,SS&E,SOC,1008,62,3.00,3.00,Open,Active,45,45,12,20,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Introduction to Sociology,"Armentor,Janet L",96,OL
2223,1,32669,A&H,BASQ,1000,60,3.00,3.00,Open,Active,18,18,4,18,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Basque I,"Arranz Otaegui,Iker",96,OL
2223,1,32674,A&H,BASQ,1001,60,1.00,1.00,Open,Active,18,18,4,18,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Basque I Laboratory,"Arranz Otaegui,Iker",96,OL
2223,1,32616,A&H,PHIL,1019,60,3.00,3.00,Closed,Active,35,35,35,15,1,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Critical Thinking,"Arranz Otaegui,Iker",96,OL
2223,1,32617,A&H,PHIL,1019,61,3.00,3.00,Closed,Active,35,35,35,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Critical Thinking,"Arranz Otaegui,Iker",96,OL
2223,1,31004,SS&E,SOC,1008,61,3.00,3.00,Closed,Active,45,45,45,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Introduction to Sociology,"Arrieta,David",96,OL
2223,1,31018,SS&E,SOC,2018,60,3.00,3.00,Closed,Active,45,45,45,20,1,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Self & Society,"Arrieta,David",,OL
2223,1,31046,SS&E,SOC,3208,61,3.00,3.00,Open,Active,45,45,34,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Jr Diversity and Ethics,"Arrieta,David",96,OL
2223,1,31074,SS&E,SOC,3510,60,3.00,3.00,Open,Active,50,50,41,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Childhood and Society,"Arrieta,David",96,OL
2223,1,31075,SS&E,SOC,3510,65,3.00,3.00,Open,Active,30,30,11,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Childhood and Society,"Arrieta,David",96,OL
2223,1,31176,SS&E,PSYC,1018,62,3.00,3.00,Open,Active,50,30,48,50,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Explorations in Psychology,"Arthington,Jennifer Lynn",96,OL
2223,1,31251,SS&E,PSYC,3270,60,3.00,3.00,Closed,Active,50,30,50,50,0,Y,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Abnormal Psychology,"Arthington,Jennifer Lynn",96,OL
2223,1,31137,NSM,NURS,3140,60,2.00,2.00,Open,Active,30,30,26,0,0,N,1/24/2022,5/20/2022,1,1,12:00:00 PM,1:50:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Gerontology--Theory,"Ashley,Janie Pauline",96,OL
2223,1,31140,NSM,NURS,3141,01,1.00,1.00,Closed,Active,1,1,9,0,0,N,1/24/2022,5/20/2022,0,1,7:30:00 AM,4:30:00 PM,,T,,,,,,OFFCMP,,BKSFLD,Gerontology--Clinical,"Ashley,Janie Pauline",96,P
2223,1,31148,NSM,NURS,3160,60,1.00,1.00,Open,Active,30,30,22,0,0,N,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,,,,,,WEB,ON-LINE,BKSFLD,Pharmacology III,"Ashley,Janie Pauline",96,OL
2223,1,31361,NSM,NURS,4220,60,3.00,3.00,Open,Active,50,50,17,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Comm Health RN-BSN--Theory,"Ashley,Janie Pauline",96,OL
2223,1,32457,SS&E,PLSI,1018,84,3.00,3.00,Closed,Active,35,35,35,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,American Government & Politics,"Ault,Michael E",96,OL
2223,1,32458,SS&E,PLSI,3150,60,3.00,3.00,Closed,Active,30,30,30,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,American Political Theory,"Ault,Michael E",96,OL
2223,1,31417,SS&E,EDTE,4100,60,3.00,3.00,Closed,Active,30,30,30,10,5,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,Teaching EL & Special Pop,"Avelar,Maria Pilar",96,OL
2223,1,32008,BPA,ACCT,3250,01,3.00,3.00,Open,Active,45,45,14,0,0,N,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,DDH,103E,BKSFLD,Fundamentals of Tax-Indivduals,"Bae,Byoung R",32,P
2223,1,31999,BPA,ACCT,3600,01,3.00,3.00,Open,Active,45,45,34,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,DLC,401D,BKSFLD,Acct Information Systems,"Bae,Byoung R",32,P
2223,1,31701,BPA,ACCT,6200,60,3.00,3.00,Open,Active,35,35,18,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Acct Decision Making & Cntrl,"Bae,Byoung R",96,OL
2223,1,31180,SS&E,PSYC,2018,60,3.00,3.00,Open,Active,30,30,22,50,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Intro to Statistical Methods,"Bailey,Dee W",96,OL
2223,1,31181,SS&E,PSYC,2018,61,3.00,3.00,Open,Active,30,30,12,50,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Intro to Statistical Methods,"Bailey,Dee W",96,OL
2223,1,31230,SS&E,PSYC,3110,60,3.00,3.00,Open,Active,30,30,28,50,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:15:00 AM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Scientific Inquiry in Psycho,"Bailey,Dee W",96,OL
2223,1,31231,SS&E,PSYC,3110,61,3.00,3.00,Open,Active,30,30,14,50,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Scientific Inquiry in Psycho,"Bailey,Dee W",96,OL
2223,1,31232,SS&E,PSYC,3110,62,3.00,3.00,Open,Active,30,30,12,50,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Scientific Inquiry in Psycho,"Bailey,Dee W",96,OL
2223,1,32438,SS&E,PLSI,1018,61,3.00,3.00,Closed,Active,35,35,35,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,American Government & Politics,"Ball,Eric W",96,OL
2223,1,31028,NSM,NURS,2130,01,3.00,3.00,Open,Active,60,60,58,0,0,N,1/24/2022,5/20/2022,0,0,8:30:00 AM,9:45:00 AM,M,,,R,,,,RNEC,105,BKSFLD,Med/Surg Nursing--Theory,"Ball,Krystal Judith",32,P
2223,1,31029,NSM,NURS,2131,01,3.00,3.00,Closed,Active,1,1,7,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,2:30:00 PM,,,W,,,,,OFFCMP,,BKSFLD,Med/Surg Nursing--Clinical,"Ball,Krystal Judith",96,P
2223,1,31029,NSM,NURS,2131,01,3.00,3.00,Closed,Active,1,1,7,0,0,N,1/24/2022,5/20/2022,0,0,7:30:00 AM,9:30:00 AM,,T,,,,,,SCI II,182,BKSFLD,Med/Surg Nursing--Clinical,"Ball,Krystal Judith",96,P
2223,1,31034,NSM,NURS,2131,06,3.00,3.00,Closed,Active,1,1,8,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,2:30:00 PM,,,W,,,,,OFFCMP,,BKSFLD,Med/Surg Nursing--Clinical,"Ball,Krystal Judith",96,P
2223,1,31034,NSM,NURS,2131,06,3.00,3.00,Closed,Active,1,1,8,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:00:00 PM,,T,,,,,,SCI II,182,BKSFLD,Med/Surg Nursing--Clinical,"Ball,Krystal Judith",96,P
2223,1,32644,SS&E,CRJU,2210,70,3.00,3.00,Closed,Active,30,30,30,10,1,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,"Issues, Values & Ethics in CJ","Ballard,Chris",96,OL
2223,1,33079,SS&E,CRJU,2210,75,3.00,3.00,Open,Active,15,15,10,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,"Issues, Values & Ethics in CJ","Ballard,Chris",96,OL
2223,1,32900,SS&E,CRJU,3320,60,3.00,3.00,Closed,Active,35,35,35,25,11,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,"Race, Ethnicity, & Crim Just","Ballard,Chris",96,OL
2223,EX1,33138,EXED,BEHS,8090,801,4.50,4.50,Open,Active,30,30,8,0,0,N,1/24/2022,3/18/2022,1,2,6:00:00 PM,9:00:00 PM,M,,W,,,,,DDH,146H,EBKS,Chemical Dependency Assessment,"Ballesteros,Erica",32,P
2223,1,31119,NSM,NURS,3120,60,3.00,3.00,Open,Active,30,30,26,0,0,N,1/24/2022,5/20/2022,0,1,8:30:00 AM,11:20:00 AM,,,,R,,,,WEB,ON-LINE,BKSFLD,Children/Adolescents--Theory,"Banducci,Candice Jayme",96,OL
2223,1,31124,NSM,NURS,3121,01,3.00,3.00,Closed,Active,1,1,9,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,4:00:00 PM,,,W,,,,,OFFCMP,,BKSFLD,Children/Adolescents--Clinical,"Banducci,Candice Jayme",96,P
2223,1,31148,NSM,NURS,3160,60,1.00,1.00,Open,Active,30,30,22,0,0,N,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,,,,,,WEB,ON-LINE,BKSFLD,Pharmacology III,"Banducci,Candice Jayme",96,OL
2223,1,31264,NSM,NURS,4140,60,1.00,1.00,Open,Active,60,60,56,0,0,N,1/24/2022,5/20/2022,1,1,12:00:00 PM,12:50:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Becoming a Nurse: Licensure,"Banducci,Candice Jayme",96,OL
2223,1,31271,NSM,NURS,4901,05,2.00,2.00,Closed,Active,1,1,12,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,1:00:00 PM,,,,,F,,,OFFCMP,,BKSFLD,Professional Nursing Practicum,"Banducci,Candice Jayme",96,P
2223,1,31773,SS&E,KINE,3130,01,3.00,3.00,Open,Active,30,30,10,3,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,W,,,,,EDUC,226,BKSFLD,Leadership/Teaching Grp Fitnes,"Bank,Leah",32,P
2223,1,31774,SS&E,KINE,3130,02,3.00,3.00,Open,Active,30,30,10,3,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,11:40:00 AM,,,,,F,,,SRC,121,BKSFLD,Leadership/Teaching Grp Fitnes,"Bank,Leah",96,P
